date;Amazon Shopping;Android System;Biblioapp UdeA;Bing;Calculator;Calculator_1;Calendar;Call Management;Camera;Camera_2;CamScanner;CaptivePortalLogin;Certificate Installer;Chrome;Cívica;Classroom;Clock;com.academia.academia;com.actiasystems.bolivariano;com.activision.callofduty.shooter;com.chatbot.ai.aichat.openaibot.chat;com.evernote;com.goodev.volume.booster;com.hellotalk;com.ht2.stick.hero;com.mcdonalds.app;com.netflix.mediaclient;com.pluralsight;com.sleepmonitor.aio;com.vishva.kaggle;com.vivaair.viva_web_view;Compass;Contacts;Data Science;DataCamp;DeepL;DeepSkyCamera Beta;Device Help;Discord;Distill;Docs;Dolby Audio;Drive;Dual SIM Settings;Edge;EnglishScore;Files;Fiverr;FM Radio;Focus To-Do;Freelancer;GitHub;Gmail;Google;Google News;Google Opinion Rewards;Google Play Games;Google Play services;Google Play Store;Graphing Calc;Ground News;HBO MAX;Hopper;HTML Viewer;in.redbus.android;Instagram;Instagram Lite;Ipynb Viewer;ISS Detector;it.rortos.realflightsimulator;Key Chain;Lightroom;LinkedIn;Maps;Market Feedback Agent;McDonald's;Medium;Meet (original);Mercado Libre;Mi Tigo;Microsoft 365 (Office);Microsoft SwiftKey Keyboard;Moto;Moto Actions and Gestures;Moto App Launcher;Moto Display;Moto Key;Moto Suggestions;Moto Voice (Beta);Motorola Notifications;Motorola Settings;Motorola Update Services;Mundo TIGO;My Moon Phase;Nequi Colombia;net.tandem;Notion;OneDrive;Package installer;PayPal;Phone;Phone Services;Photomath;Photos;PictureThis;Platzi;Power BI;Print Spooler;Pydroid 3;Rappi;RC FPV;School Planner;Send Anywhere;Settings;Settings Suggestions;Shazam;Sheets;SIATA;SimCity;Sleepy;Snapseed;Sololearn;Spotify;Stellarium;Sticker Maker;Stockage multimédia;SUSH;Symbolab;System UI;Tasks;Tasks_3;Teams;Telegram;TikTok;Trii;Truecaller;Twitch;Twitter;tyba;Upwork Talent;VpnDialogs;Wallpapers;WhatsApp;YouTube;YouTube Music;Zoom
2023-04-28 00:00:00,000;0;3;0;0;8;0;0;0;1;2;0;0;0;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;0;0;3;0;0;0;0;0;0;30;0;0;0;0;0;0;4;1;0;0;0;0;0;0;9;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;10;0;0;0;7;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;133;4;0;0
2023-04-29 00:00:00,000;0;11;0;0;4;0;1;0;0;4;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;19;0;0;0;0;0;3;3;0;0;0;0;1;0;0;0;0;0;0;50;0;0;0;0;0;0;10;0;0;0;0;0;0;0;9;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;41;0;0;0;6;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;131;2;0;0
2023-04-30 00:00:00,000;0;0;0;0;3;0;0;0;1;11;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0;75;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;0;0;0;0;14;0;3;0;0;0;0;0;3;0;0;0;0;0;0;103;5;0;0
2023-05-01 00:00:00,000;0;7;0;0;26;0;1;0;0;6;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;0;0;0;203;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;2;0;0;0;7;0;0;1;0;0;6;0;0;1;0;1;0;0;0;0;112;1;0;0
2023-05-02 00:00:00,000;0;6;0;0;3;0;1;0;1;9;0;0;0;13;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;0;1;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;5;0;0;0;3;0;0;1;3;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;11;0;0;0;0;3;2;2;0;0;0;0;0;0;0;4;0;0;0;0;119;5;0;0
2023-05-03 00:00:00,000;0;3;0;0;1;0;1;0;0;9;0;0;0;20;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;0;0;0;57;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;114;1;0;0
2023-05-04 00:00:00,000;0;1;0;0;2;0;2;0;2;5;0;3;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;2;0;0;0;0;3;0;0;0;0;0;0;50;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;1;0;0;2;0;0;0;0;0;1;2;0;0;3;3;0;0;0;0;0;0;0;0;0;25;1;0;0;0;0;0;0;0;20;0;0;0;0;0;2;5;0;0;0;0;13;3;0;1;0;0;0;0;82;5;0;0
2023-05-05 00:00:00,000;0;1;0;0;1;0;1;0;2;5;0;2;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;5;0;0;0;0;0;0;41;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;193;0;0;0;0;0;0;0;0;0;4;0;0;0;1;2;0;0;0;4;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;16;5;0;1;0;0;0;0;70;10;0;0
2023-05-06 00:00:00,000;0;3;0;0;0;0;1;0;0;3;0;1;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;4;2;0;0;0;0;2;0;0;0;0;0;0;67;0;0;0;0;0;0;0;5;0;0;0;0;0;1;4;0;0;0;263;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;5;0;0;0;0;4;5;0;1;0;0;0;0;122;5;0;0
2023-05-07 00:00:00,000;0;8;0;0;7;0;3;0;0;3;0;0;0;24;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;3;3;0;0;0;0;0;0;62;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;0;0;0;0;0;12;0;2;0;1;7;0;0;0;5;0;0;0;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;3;0;0;0;2;1;0;6;0;0;0;0;15;4;0;1;7;0;0;0;95;25;0;0
2023-05-08 00:00:00,000;0;3;0;0;1;0;0;0;0;11;0;0;0;18;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;5;4;1;0;0;0;1;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;224;0;0;0;0;0;0;0;0;0;18;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;101;9;0;0
2023-05-09 00:00:00,000;0;3;0;0;5;0;5;0;0;1;0;0;0;12;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;25;3;0;0;0;0;2;0;0;0;0;0;0;32;0;0;0;0;0;0;7;0;0;0;0;0;0;2;1;0;0;0;173;0;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0;4;7;0;0;0;0;4;0;0;0;0;0;0;0;69;4;0;0
2023-05-10 00:00:00,000;0;6;0;2;17;0;0;0;0;5;0;1;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;33;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;63;2;0;0
2023-05-11 00:00:00,000;0;5;0;0;6;0;2;0;0;5;0;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;23;4;0;0;0;1;0;0;0;0;0;0;0;47;0;0;0;0;0;0;1;0;0;0;0;0;0;4;12;0;0;0;191;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;21;5;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;26;0;0;0;0;1;5;2;0;0;0;0;0;1;0;0;0;0;0;0;71;0;0;0
2023-05-13 00:00:00,000;0;7;0;0;5;0;0;0;0;2;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;54;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;134;0;0;0;0;0;0;0;1;0;14;0;0;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;3;5;0;2;2;0;0;0;70;4;0;0
2023-05-17 00:00:00,000;0;0;0;0;0;0;0;0;2;10;0;0;0;6;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;42;5;0;0
2023-05-20 00:00:00,000;0;4;0;0;0;0;4;0;1;1;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;47;0;0;0;0;0;0;1;3;0;0;0;0;0;3;6;0;0;0;166;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0
2023-05-21 00:00:00,000;0;7;0;0;14;0;1;0;0;4;0;0;0;23;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;2;0;0;0;70;13;0;0
2023-05-23 00:00:00,000;0;8;0;0;0;0;2;0;1;3;0;0;0;23;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;17;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;0;0;0;0;0;0;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;63;0;0;0;0;0;1;0;0;0;0;0;0;33;0;1;0;0;0;0;165;24;0;0
2023-05-24 00:00:00,000;1;5;0;0;5;0;1;0;0;6;0;0;0;8;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;2;0;0;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;6;2;0;0;0;177;0;0;0;0;0;0;0;0;0;5;0;15;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;75;16;0;0
2023-05-28 00:00:00,000;0;1;0;0;1;0;0;0;0;1;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;9;0;0
2023-05-29 00:00:00,000;0;3;0;0;0;0;0;0;0;4;0;0;0;19;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0;0;2;8;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;146;0;0;0;0;0;0;0;0;0;2;0;3;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;16;0;0;0;0;0;0;7;0;0;0;0;0;4;0;2;0;0;0;0;70;0;0;0
2023-05-31 00:00:00,000;0;4;0;0;1;0;0;0;2;13;0;0;0;49;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;12;0;0;0;0;5;2;0;0;0;0;0;15;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;0;0;0;251;0;0;0;0;0;0;0;0;0;7;0;0;1;1;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;21;0;0;0;0;0;2;7;0;0;0;0;0;3;0;0;12;0;0;0;142;6;0;0
2023-06-01 00:00:00,000;0;3;0;0;13;0;1;0;0;1;0;0;0;9;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;8;1;0;0;0;2;5;0;0;0;0;0;0;28;0;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;143;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0;0;5;6;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;5;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;6;0;0;0;62;8;1;0
2023-06-04 00:00:00,000;0;0;0;0;29;0;0;0;0;0;0;0;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;3;0;0;0;0;0;0;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;0;0;0;1;0;0;0;0;12;1;0;0;0;0;0;7;0;0;1;0;0;0;113;16;43;0
2023-06-06 00:00:00,000;0;2;0;0;4;0;0;0;0;5;0;0;0;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;6;0;0;0;0;0;0;29;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;216;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;2;0;0;0;0;11;0;5;0;0;0;0;0;1;0;0;3;0;0;0;130;16;20;0
2023-06-07 00:00:00,000;7;1;0;0;12;0;0;0;3;4;0;0;0;14;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;1;1;0;4;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;73;4;9;0
2023-06-08 00:00:00,000;0;3;0;0;4;0;1;0;0;8;0;0;0;10;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;1;0;0;0;0;0;0;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;2;0;0;0;96;0;12;0
2023-06-11 00:00:00,000;0;1;0;0;1;0;0;0;0;2;0;0;0;11;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;107;7;15;0
2023-06-13 00:00:00,000;1;2;0;0;2;0;0;0;0;3;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;4;0;0;0;0;0;0;0;47;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;202;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;13;0;0;3;0;0;0;150;2;22;0
2023-06-14 00:00:00,000;0;2;0;0;1;0;0;0;3;2;0;0;0;10;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;1;0;0;0;0;0;0;62;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;240;0;0;0;0;0;0;0;0;0;10;0;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;1;0;0;0;5;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;2;0;0;2;0;0;0;157;9;0;0
2023-06-18 00:00:00,000;0;2;0;0;0;0;0;0;4;10;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;67;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;112;1;0;0
2023-06-20 00:00:00,000;0;3;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;4;0;0;0;0;0;0;35;0;0;0;0;0;0;2;8;0;0;0;0;0;1;0;0;0;0;140;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;100;0;37;0
2023-06-23 00:00:00,000;0;1;0;0;0;0;0;0;3;0;0;2;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0;38;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;171;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;3;0;0;0;0;0;6;2;0;0;0;0;0;2;0;0;1;0;0;0;131;24;35;0
2023-03-07 00:00:00,000;0;18;0;0;12;0;3;0;0;0;0;1;0;30;0;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;0;0;8;0;0;0;0;0;49;4;0;1;0;2;1;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;4;21;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;14;0;0;1;2;0;0;0;0;0;0;0;0;0;0;19;13;0;0;0;0;0;0;0;0;0;0;0;0;163;5;0;39
2023-03-14 00:00:00,000;0;19;0;4;0;0;5;0;0;5;0;0;0;31;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;2;0;0;0;8;0;0;1;0;0;43;8;0;0;0;2;2;0;0;0;0;0;0;26;0;1;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;12;0;0;0;0;0;12;10;0;0;0;0;0;0;0;1;0;0;0;0;115;4;0;46
2023-01-25 00:00:00,000;0;5;0;0;0;0;0;0;0;5;0;0;0;20;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;3;3;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;7;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;16;1;0;0;0;0;0;4;0;0;0;0;0;7;0;14;0;7;0;0;122;13;0;0
2023-05-12 00:00:00,000;0;2;0;0;1;0;1;0;0;2;0;0;0;16;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;5;3;0;4;0;1;4;0;0;0;0;0;0;49;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;27;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;5;0;0;69;8;0;0
2023-05-14 00:00:00,000;0;5;0;0;0;0;0;0;1;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;1;0;49;0;0;0;0;0;0;7;0;0;0;0;0;0;5;1;0;0;0;169;0;0;0;0;0;1;0;0;0;13;0;0;0;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;5;0;0;0;0;1;1;0;0;0;18;0;0;73;5;0;0
2023-05-15 00:00:00,000;3;8;0;0;6;0;0;0;1;3;0;0;0;17;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;6;0;0;0;2;0;0;0;0;0;0;0;41;0;0;0;0;0;0;1;0;0;0;5;0;0;0;4;0;0;0;200;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;5;0;0;0;0;1;0;0;3;3;26;0;0;62;1;0;0
2023-05-16 00:00:00,000;2;8;0;0;2;0;2;0;0;2;0;0;0;17;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;2;15;2;0;2;0;4;6;0;0;0;0;0;0;39;0;0;0;0;0;0;3;0;0;0;4;0;0;0;1;0;0;0;178;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;11;0;0;0;0;1;0;5;0;0;0;0;1;0;0;0;0;10;0;0;61;5;0;0
2023-05-18 00:00:00,000;0;10;0;0;9;0;4;0;0;9;0;0;0;17;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;3;0;0;0;0;0;16;4;0;0;0;0;1;0;0;0;0;0;0;33;0;0;0;0;0;0;14;4;0;0;0;0;0;0;5;0;0;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;5;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;1;2;13;0;0;0;0;0;4;0;2;0;3;0;0;77;1;0;0
2023-05-22 00:00:00,000;0;7;0;0;1;0;0;0;1;1;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;8;17;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;117;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;7;0;3;1;3;0;0;59;20;0;0
