date;Amazon Shopping;Android System;Biblioapp UdeA;Bing;Calculator;Calculator_1;Calendar;Call Management;Camera;Camera_2;CamScanner;CaptivePortalLogin;Certificate Installer;Chrome;Cívica;Classroom;Clock;com.academia.academia;com.actiasystems.bolivariano;com.activision.callofduty.shooter;com.chatbot.ai.aichat.openaibot.chat;com.evernote;com.goodev.volume.booster;com.hellotalk;com.ht2.stick.hero;com.mcdonalds.app;com.netflix.mediaclient;com.pluralsight;com.sleepmonitor.aio;com.vishva.kaggle;com.vivaair.viva_web_view;Compass;Contacts;Data Science;DataCamp;DeepL;DeepSkyCamera Beta;Device Help;Discord;Distill;Docs;Dolby Audio;Drive;Dual SIM Settings;Edge;EnglishScore;Files;Fiverr;FM Radio;Focus To-Do;Freelancer;GitHub;Gmail;Google;Google News;Google Opinion Rewards;Google Play Games;Google Play services;Google Play Store;Graphing Calc;Ground News;HBO MAX;Hopper;HTML Viewer;in.redbus.android;Instagram;Instagram Lite;Ipynb Viewer;ISS Detector;it.rortos.realflightsimulator;Key Chain;Lightroom;LinkedIn;Maps;Market Feedback Agent;McDonald's;Medium;Meet (original);Mercado Libre;Mi Tigo;Microsoft 365 (Office);Microsoft SwiftKey Keyboard;Moto;Moto Actions and Gestures;Moto App Launcher;Moto Display;Moto Key;Moto Suggestions;Moto Voice (Beta);Motorola Notifications;Motorola Settings;Motorola Update Services;Mundo TIGO;My Moon Phase;Nequi Colombia;net.tandem;Notion;OneDrive;Package installer;PayPal;Phone;Phone Services;Photomath;Photos;PictureThis;Platzi;Power BI;Print Spooler;Pydroid 3;Rappi;RC FPV;School Planner;Send Anywhere;Settings;Settings Suggestions;Shazam;Sheets;SIATA;SimCity;Sleepy;Snapseed;Sololearn;Spotify;Stellarium;Sticker Maker;Stockage multimédia;SUSH;Symbolab;System UI;Tasks;Tasks_3;Teams;Telegram;TikTok;Trii;Truecaller;Twitch;Twitter;tyba;Upwork Talent;VpnDialogs;Wallpapers;WhatsApp;YouTube;YouTube Music;Zoom
2023-05-25 00:00:00,000;0;2;0;0;3;0;1;0;0;1;0;0;0;22;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;3;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;5;0;0;0;1;0;0;82;24;0;0
2023-05-27 00:00:00,000;2;2;0;0;4;0;0;0;0;3;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;17;2;0;0;0;2;1;0;0;0;0;0;0;8;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;165;0;0;0;0;0;0;0;1;0;1;0;0;0;3;2;0;0;0;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;1;0;0;56;15;0;0
2023-05-30 00:00:00,000;1;1;0;0;1;0;1;0;0;3;0;0;0;26;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;12;0;0;1;0;2;11;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0;221;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;2;0;0;13;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;12;0;0;21;4;0;0;87;13;0;0
2023-06-02 00:00:00,000;1;5;0;0;1;0;0;0;0;1;0;0;0;12;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;146;0;0;0;0;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;4;0;0;0;0;5;1;3;0;0;0;0;1;1;0;1;5;5;0;0;69;4;15;0
2023-06-03 00:00:00,000;0;6;0;0;9;0;0;0;2;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0;4;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;6;2;0;0;0;0;9;0;0;0;0;0;1;0;0;1;8;2;0;0;69;14;5;0
2023-06-05 00:00:00,000;0;4;0;0;5;0;0;0;0;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;2;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;194;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;136;1;10;0
2023-06-09 00:00:00,000;0;5;0;0;2;0;0;0;0;2;0;0;0;7;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;0;0;4;2;0;0;0;0;3;0;0;0;0;0;0;50;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;294;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;0;0;0;0;1;0;0;0;0;8;1;0;0;0;0;0;0;0;2;5;2;0;0;145;5;17;0
2023-06-10 00:00:00,000;0;1;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;1;9;0;0;0;0;0;0;55;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;1;0;0;5;2;0;0;114;10;15;0
2023-06-12 00:00:00,000;0;4;0;0;7;0;0;0;0;1;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;3;1;0;0;0;0;4;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;177;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;2;5;0;0;102;6;16;0
2023-06-15 00:00:00,000;0;0;0;0;7;0;0;0;1;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;1;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;15;0;0;0;0;3;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;11;0;0;2;6;0;0;145;2;27;0
2023-06-16 00:00:00,000;0;1;0;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;2;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;1;1;0;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;59;0;12;0
2023-06-17 00:00:00,000;0;0;0;0;0;0;0;0;5;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;2;0;0;0;0;0;0;40;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;72;0;13;0
2023-06-19 00:00:00,000;0;0;0;0;0;0;2;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;0;0;63;0;0;0;0;0;0;0;11;0;0;0;0;0;3;0;0;0;0;179;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;108;0;17;0
2023-06-21 00:00:00,000;0;2;0;0;3;0;2;0;0;0;0;0;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;3;0;1;3;0;0;1;0;3;0;0;0;0;0;0;46;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;3;0;0;122;4;23;0
2023-06-22 00:00:00,000;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;2;0;0;57;2;1;0
2023-06-24 00:00:00,000;0;2;0;0;0;0;0;0;12;2;0;0;0;9;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;1;0;0;0;0;5;0;0;0;0;0;0;25;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;209;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;104;19;9;0
2022-10-19 00:00:00,000;0;1;0;0;5;0;3;0;0;2;0;3;0;24;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2;0;0;0;0;0;4;0;4;2;0;1;0;0;0;0;0;0;0;33;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;102;0;0;0
2022-10-20 00:00:00,000;0;2;0;0;6;0;0;0;0;3;0;3;0;8;0;0;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;20;0;1;0;0;0;0;0;0;82;5;0;0
2022-10-21 00:00:00,000;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;3;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;1;0;1;1;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0;0;0;0;0;61;0;0;0
2022-10-22 00:00:00,000;0;5;0;0;0;0;0;0;0;9;0;0;0;4;0;3;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;2;0;0;0;2;0;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;27;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;168;8;0;0
2022-10-23 00:00:00,000;0;1;0;0;5;0;0;0;0;3;0;0;0;8;0;0;5;0;0;21;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;2;0;2;1;0;2;0;0;0;0;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;221;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;0;0;98;7;0;0
2022-10-24 00:00:00,000;0;4;0;0;12;0;0;0;0;8;0;11;0;31;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;4;0;1;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;15;0;30;0;0;0;0;0;0;175;4;0;0
2022-10-25 00:00:00,000;0;0;0;0;2;0;0;0;0;0;0;0;0;8;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;2;0;0;3;0;0;0;0;0;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;117;0;0;0
2022-10-26 00:00:00,000;0;0;1;0;4;0;6;0;0;8;0;2;0;24;0;2;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;8;5;0;0;0;1;4;1;0;0;0;0;0;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;22;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;7;0;2;0;0;0;0;0;0;146;12;0;0
2022-11-05 00:00:00,000;0;0;0;0;1;0;0;0;0;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2;1;0;2;4;0;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;307;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;165;12;0;0
2022-11-27 00:00:00,000;0;0;0;0;0;0;2;0;1;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;0;1;3;0;0;0;0;0;0;61;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;63;0;0;0;0;0;0;1;0;0;0;7;0;4;0;0;0;0;0;0;129;10;0;0
2022-11-28 00:00:00,000;1;0;0;0;2;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;0;0;0;0;0;0;0;0;53;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;17;0;0;0;0;0;0;0;0;105;2;0;0
2022-11-29 00:00:00,000;0;5;0;0;0;0;1;0;0;4;0;0;0;18;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;1;4;0;0;2;3;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;314;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;1;0;8;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;82;2;0;0;0;0;2;3;0;0;0;17;0;2;0;0;0;0;0;5;134;24;0;0
2022-12-01 00:00:00,000;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;13;4;3;2;0;0;3;0;0;0;0;0;0;28;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;36;0;0;0;0;0;1;3;0;0;0;25;0;0;0;0;0;0;0;0;92;7;0;0
2022-12-03 00:00:00,000;0;0;0;0;0;0;0;0;0;3;0;0;0;11;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;5;3;0;0;1;1;0;1;0;0;0;0;65;0;0;0;0;0;0;4;1;0;0;0;2;0;2;0;0;0;0;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;123;0;0;0
2022-12-04 00:00:00,000;0;1;0;0;0;0;0;0;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;1;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;45;0;0;0;0;0;0;0;0;88;0;0;0
2022-12-06 00:00:00,000;0;0;0;0;1;0;0;0;0;0;0;6;0;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;1;0;0;1;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;1;0;0;0;42;0;0;0;0;0;0;0;0;176;1;0;0
2022-12-08 00:00:00,000;0;1;0;0;2;0;0;0;0;6;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;26;4;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;36;0;0;0;0;0;0;4;2;0;0;30;0;0;0;0;0;0;0;0;107;2;0;0
2022-12-09 00:00:00,000;0;3;11;0;0;0;0;0;0;0;0;5;0;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;1;0;0;0;0;0;0;43;0;0;1;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1;0;0;0;37;0;7;0;0;0;0;0;0;193;2;0;0
2022-12-10 00:00:00,000;0;2;4;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;241;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;2;0;0;0;45;0;0;0;0;0;0;0;0;93;0;0;0
2022-12-11 00:00:00,000;0;4;0;0;0;0;0;0;0;4;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;52;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;285;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;0;0;4;0;0;0;27;0;1;0;0;0;0;0;0;90;7;0;0
2022-11-21 00:00:00,000;2;6;0;0;1;0;0;0;0;3;0;0;0;13;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;2;3;3;0;0;5;1;1;0;0;1;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;28;0;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;0;0;144;6;0;0
2022-11-24 00:00:00,000;3;2;0;0;2;0;1;0;0;3;0;0;0;22;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;6;0;8;0;0;0;2;1;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;51;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;162;2;0;0
2022-11-30 00:00:00,000;0;3;0;0;0;0;1;0;0;1;0;0;0;9;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;4;1;5;0;0;2;2;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;2;0;0;0;0;19;1;0;0;0;0;4;7;0;15;0;22;0;0;0;0;0;0;1;0;98;2;0;0
2022-12-02 00:00:00,000;0;1;0;0;1;0;4;0;0;1;0;0;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;5;3;0;0;0;0;1;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;25;0;0;0;0;0;3;0;0;10;0;6;0;3;0;0;0;0;0;0;69;8;0;0
2022-12-05 00:00:00,000;0;3;0;0;0;0;1;0;1;8;0;0;0;17;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;9;11;0;0;0;0;1;0;0;0;0;0;0;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;247;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;34;0;0;0;0;0;1;3;0;7;0;19;0;0;0;0;0;0;0;0;147;2;0;0
2022-12-07 00:00:00,000;0;2;0;0;0;0;0;0;0;9;0;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;2;0;14;0;0;0;0;0;0;0;0;2;0;16;0;7;0;0;0;0;0;0;97;1;0;0
2022-12-12 00:00:00,000;0;0;2;0;4;0;2;0;0;2;0;1;0;10;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;5;2;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;23;0;0;0;0;0;5;23;0;14;0;0;0;5;0;0;0;0;0;0;90;5;0;0
