date;Amazon Shopping;Calculator;Calendar;Chrome;Clock;com.activision.callofduty.shooter;Discord;Drive;Gmail;Google;Google News;Google Play Store;HBO MAX;Instagram;LinkedIn;Maps;Medium;Mi Tigo;Microsoft 365 (Office);Moto App Launcher;Nequi Colombia;Notion;Photomath;Photos;Settings;SimCity;Spotify;Symbolab;Tasks;Teams;Telegram;TikTok;Truecaller;Twitter;tyba;Upwork Talent;WhatsApp;YouTube;YouTube Music;Zoom
2023-04-23;2.13;1.22;0.37;3.92;0.0;0.0;0.0;0.0;0.0;0.22;0.0;0.02;0.0;80.53;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;16.02;4.48;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;55.22;0.0;0.0
2023-04-24;0.0;3.95;0.07;11.92;12.03;0.0;0.0;0.0;2.7;1.85;0.0;0.0;0.0;111.75;0.0;0.0;0.0;0.0;1.27;13.1;0.0;15.1;10.98;2.48;0.2;0.0;6.02;0.0;2.87;0.0;0.0;0.0;1.58;0.0;0.0;0.0;68.02;5.12;0.0;0.0
2023-04-25;0.0;6.6;3.15;14.58;2.42;0.0;0.0;0.0;7.15;0.13;0.0;0.03;0.0;104.05;0.97;0.0;0.0;0.0;14.65;10.77;0.0;0.0;9.12;4.08;0.0;0.0;1.78;1.67;1.67;0.0;0.0;0.0;0.0;4.9;0.0;0.0;85.07;36.0;0.0;0.0
2023-04-26;0.0;0.0;0.0;15.5;1.73;0.0;0.0;0.0;1.25;0.75;0.0;0.57;0.0;59.9;1.83;0.0;0.0;0.0;2.85;11.67;0.0;0.0;0.0;0.77;0.4;0.0;1.4;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.88;53.67;0.0;0.0
2023-04-27;0.0;1.48;0.13;20.0;0.47;0.0;0.0;0.0;3.95;3.72;0.0;0.0;0.0;126.38;17.07;0.0;0.0;0.0;0.0;19.7;0.0;0.0;7.9;5.13;0.75;0.0;8.5;1.5;2.75;0.0;0.0;0.0;0.0;1.7;0.0;0.0;106.72;26.1;0.0;0.0
2023-04-28;0.0;2.65;0.0;4.32;1.52;0.0;0.0;0.0;2.1;0.2;0.0;0.55;0.0;31.45;6.38;1.25;0.0;0.0;48.92;9.8;0.0;0.0;0.45;0.1;0.37;0.0;3.32;0.0;0.02;0.0;0.0;0.0;1.6;0.0;0.0;0.0;115.17;16.22;0.0;0.0
2023-04-29;0.0;2.25;0.47;6.62;0.0;0.0;0.0;0.0;1.27;0.13;0.0;0.02;0.0;127.45;28.82;0.0;0.0;0.0;1.62;14.45;0.0;0.0;0.0;0.23;0.02;0.0;44.32;0.87;0.0;0.0;0.0;0.0;0.87;0.43;0.0;0.0;70.1;9.43;0.0;0.0
2023-04-30;0.0;0.63;0.0;9.53;0.0;0.0;0.0;0.0;0.62;0.55;0.0;0.03;0.0;190.0;0.37;0.82;0.0;0.0;0.0;13.78;0.0;0.0;13.83;55.43;0.1;0.0;18.05;18.63;0.78;0.0;0.0;0.0;3.15;0.0;0.0;0.0;51.17;21.55;0.0;0.0
2023-05-01;0.0;15.2;0.87;14.15;0.0;0.0;0.0;0.0;0.33;0.02;0.0;0.0;0.0;199.32;5.77;0.0;0.0;0.0;7.32;9.78;0.0;0.0;3.27;2.5;0.3;0.0;0.77;0.0;1.0;0.0;3.2;0.0;1.32;0.13;0.0;0.0;58.72;5.37;0.0;0.0
2023-05-02;0.0;3.93;0.07;12.6;40.65;0.0;0.0;0.0;5.57;0.18;0.0;0.0;0.0;71.4;3.72;0.0;0.85;1.12;4.45;10.75;0.0;0.0;2.6;9.0;0.88;0.0;3.12;4.1;1.08;0.0;0.0;0.0;0.0;1.35;0.0;0.0;53.18;8.25;0.0;0.0
2023-05-03;0.0;0.82;0.47;27.25;1.72;0.0;0.0;0.0;0.67;0.0;0.0;0.02;0.0;64.07;1.08;0.0;0.0;0.0;0.02;13.23;0.0;2.75;0.0;18.6;1.37;0.0;2.2;0.0;2.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.73;6.77;0.0;0.0
2023-05-04;0.0;0.85;0.4;1.82;1.22;0.0;0.0;0.0;6.03;0.5;0.0;6.45;0.0;134.9;0.28;0.0;0.0;0.0;0.0;10.53;0.0;0.0;1.8;2.4;6.2;0.0;7.52;0.0;1.37;0.0;0.0;0.0;1.38;5.2;0.0;0.0;49.12;28.95;0.0;0.0
2023-05-05;0.0;0.18;0.35;3.47;1.0;0.0;0.0;0.0;2.32;0.03;0.0;6.83;0.0;96.83;0.28;0.0;0.0;0.0;0.0;12.38;7.37;0.0;0.0;2.52;3.98;0.0;0.0;0.0;2.12;0.0;0.0;0.0;1.5;5.2;0.0;0.0;42.77;36.52;0.0;0.0
2023-05-06;0.0;0.0;0.35;6.52;1.0;0.0;0.0;0.0;1.95;0.05;0.0;0.38;0.0;70.97;0.0;4.2;0.0;1.52;1.0;14.17;10.58;0.0;0.0;2.97;6.18;0.0;8.38;0.0;1.73;0.0;0.0;0.0;1.58;0.13;0.0;0.0;51.63;7.57;0.0;0.0
2023-05-07;0.0;4.37;1.42;9.82;0.33;0.0;0.0;0.0;2.45;0.02;0.0;1.15;0.0;114.15;18.68;0.0;0.0;0.0;0.0;27.15;10.33;0.98;0.0;3.85;3.12;0.0;1.72;0.35;3.73;0.0;0.0;0.0;1.4;0.23;10.0;0.0;70.1;152.73;0.0;0.0
2023-05-08;0.0;0.18;0.0;11.88;4.47;0.0;0.0;0.28;2.4;0.9;5.83;0.03;0.0;24.0;0.0;0.0;0.0;1.8;0.9;9.88;14.93;2.02;0.0;0.92;1.52;0.0;2.88;0.0;1.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.02;66.2;0.0;0.0
2023-05-09;0.0;5.33;1.38;16.05;1.23;0.0;0.0;0.0;39.4;0.07;0.0;0.05;0.0;78.92;16.37;0.0;0.0;2.13;3.0;11.48;15.67;2.9;2.38;0.68;3.38;0.0;4.18;0.0;5.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.38;18.17;0.0;0.0
2023-05-10;0.0;10.47;0.0;3.35;0.5;0.0;0.0;0.0;0.32;0.0;0.0;0.0;0.0;71.23;3.93;0.0;0.0;0.0;0.0;7.42;2.48;0.0;0.0;2.25;0.7;0.0;4.88;0.0;0.02;0.0;0.0;0.0;0.57;0.0;0.0;0.0;42.13;8.32;0.0;0.0
2023-05-11;0.0;2.93;0.58;15.0;1.63;0.0;0.0;0.0;28.37;0.5;0.0;0.0;0.0;47.83;0.92;0.0;0.0;1.55;32.65;13.43;1.92;0.0;13.42;4.87;0.05;0.0;25.83;1.0;1.17;0.0;0.0;0.0;0.47;0.0;0.0;0.0;30.42;0.0;0.0;0.0
2023-05-12;0.0;0.17;0.2;12.83;1.15;0.0;0.0;0.68;10.07;0.12;0.0;0.65;0.0;64.23;0.75;0.0;0.0;0.0;0.62;9.27;0.0;0.0;0.0;0.65;0.02;0.0;19.23;0.0;3.33;0.0;0.0;0.0;0.0;0.0;0.0;1.72;30.52;11.13;0.0;0.0
2023-05-13;0.0;2.13;0.0;20.95;0.05;0.0;0.0;0.0;4.45;0.0;0.0;0.03;0.0;147.18;0.0;5.32;0.0;0.0;0.38;5.38;29.9;0.0;0.0;18.4;0.7;0.0;30.95;0.0;0.02;0.0;0.0;0.0;2.13;1.42;3.83;0.0;40.07;16.27;0.0;0.0
2023-05-14;0.0;0.0;0.0;6.38;0.0;0.0;0.0;0.17;3.72;0.0;0.0;0.1;0.0;115.98;6.33;0.0;0.0;4.73;1.08;8.85;17.63;0.0;0.0;4.3;0.13;0.0;10.1;0.0;2.15;0.0;0.0;0.0;0.2;0.0;0.0;33.8;30.38;12.15;0.0;0.0
2023-05-15;10.82;0.83;0.0;10.73;0.87;0.0;0.0;2.13;3.58;2.62;0.0;0.0;0.0;49.23;0.02;0.0;2.03;0.0;1.05;11.98;0.7;0.0;0.83;20.73;0.25;0.0;8.62;0.0;2.9;0.0;0.0;0.0;0.0;2.37;1.78;26.73;39.85;11.02;0.0;0.0
2023-05-16;4.87;0.22;0.27;14.25;0.9;0.0;0.0;0.85;4.93;0.05;0.0;4.87;0.0;64.17;2.3;0.0;5.7;0.0;0.4;10.53;5.5;0.0;1.75;0.65;0.15;0.0;3.62;1.5;1.53;0.0;0.0;0.0;0.0;0.0;0.0;10.85;35.72;18.98;0.0;0.0
2023-05-17;0.0;0.0;0.0;5.9;1.42;0.0;0.0;4.18;9.25;0.0;0.0;0.0;0.0;46.45;0.03;0.0;0.0;0.0;0.0;9.17;2.68;0.0;0.0;0.2;0.28;0.0;3.57;0.0;6.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.98;15.55;0.0;0.0
2023-05-18;0.0;4.72;1.18;20.12;1.55;0.0;0.0;2.67;10.15;0.53;0.0;1.5;0.0;81.42;16.33;3.5;0.0;0.0;0.63;11.83;0.0;0.0;0.72;21.17;0.4;0.0;2.1;1.03;3.08;0.0;0.0;0.0;2.38;1.3;0.0;2.35;59.27;0.35;0.0;0.0
2023-05-19;0.0;0.1;0.0;9.17;3.82;0.0;0.0;0.0;0.75;0.18;0.0;1.32;0.0;36.83;6.7;1.43;0.0;0.0;0.0;6.42;0.72;0.0;0.0;18.25;0.17;0.0;8.28;0.0;3.67;0.7;1.7;0.0;0.0;0.0;0.0;0.0;39.83;0.25;0.0;0.0
2023-05-20;0.0;0.0;1.57;8.8;0.62;0.0;0.0;0.0;0.0;4.12;0.0;0.0;0.0;119.0;0.73;0.43;0.0;2.03;2.65;7.32;5.35;0.0;0.0;8.38;0.03;0.0;2.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.17;0.0;0.0;0.0
2023-05-21;0.0;4.1;0.17;13.77;0.17;0.0;0.0;0.0;8.15;0.05;0.0;0.0;0.0;8.28;8.25;0.88;0.0;0.0;0.0;8.62;1.63;0.0;0.0;5.82;0.03;0.0;9.5;0.0;0.28;0.0;0.0;0.0;0.0;4.83;2.03;0.0;27.53;160.72;0.0;0.0
2023-05-22;0.0;0.23;0.0;9.12;1.92;0.0;0.0;0.0;5.52;0.0;0.0;5.98;0.0;0.0;5.02;0.0;0.0;0.52;0.23;8.23;3.67;1.9;0.0;13.43;0.02;0.0;0.0;0.0;2.58;0.0;0.0;0.0;6.08;1.12;2.65;1.83;49.38;70.6;0.0;0.0
2023-05-23;0.0;0.0;0.4;26.52;3.82;0.0;0.0;0.0;5.18;0.02;0.0;0.0;0.0;0.0;8.88;4.68;0.0;0.0;0.0;14.95;0.0;0.0;0.0;0.0;0.7;0.0;33.85;0.0;0.0;0.0;0.0;0.0;14.83;2.05;0.0;0.0;85.2;81.82;0.0;0.0
2023-05-24;0.12;14.73;0.02;7.83;1.5;0.0;0.0;0.0;4.1;0.0;0.0;1.08;0.0;20.83;1.03;0.0;0.0;2.57;1.9;10.33;6.93;13.28;1.6;5.95;2.2;0.0;8.28;0.0;3.72;0.0;0.0;0.0;0.0;1.47;0.0;0.0;40.22;59.38;0.0;0.0
2023-05-25;0.0;0.63;0.07;25.8;2.9;0.0;0.0;0.0;9.48;0.0;0.0;9.27;0.0;5.23;0.27;0.0;0.0;0.0;0.0;13.52;9.48;3.0;0.0;0.0;0.18;0.0;0.0;2.7;1.57;0.0;0.0;0.0;3.0;0.0;0.0;0.78;88.83;68.32;0.0;0.0
2023-05-26;0.0;4.47;0.38;17.6;1.58;0.0;0.0;0.0;5.23;0.28;0.0;0.2;0.0;14.32;2.72;0.0;0.0;7.1;19.68;12.43;0.77;0.0;0.0;0.0;0.48;0.0;1.7;0.0;0.62;1.68;0.0;0.0;0.0;2.82;0.0;0.83;26.72;44.92;0.0;0.0
2023-05-27;3.83;0.65;0.0;19.7;0.0;0.0;0.0;0.0;5.92;0.25;0.0;1.88;0.0;12.37;8.4;0.98;0.0;0.0;0.3;11.13;2.9;0.0;0.0;84.35;0.1;0.0;17.43;0.0;0.0;0.0;0.0;0.0;0.0;2.52;7.25;1.08;40.78;123.13;0.0;0.0
2023-05-28;0.0;0.37;0.0;35.27;0.0;0.0;0.0;0.43;0.2;0.07;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;8.17;0.0;2.38;0.0;8.77;0.17;0.0;31.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.25;86.02;0.0;0.0
2023-05-29;0.0;0.0;0.0;15.9;1.52;0.0;0.0;0.0;1.67;0.0;0.0;3.52;0.0;5.15;0.0;0.0;0.0;0.0;5.13;17.07;2.65;1.2;0.0;36.87;0.5;0.0;6.52;0.0;3.2;0.0;0.0;0.0;2.18;0.47;0.0;0.0;42.12;0.0;0.0;0.0
2023-05-30;1.63;0.57;0.03;19.17;4.38;0.0;0.0;3.8;4.02;0.0;0.0;2.43;0.0;61.67;3.55;0.38;0.0;0.77;0.0;13.95;1.9;0.0;0.0;66.52;0.53;0.0;0.0;0.0;2.83;0.0;0.0;0.0;9.98;0.0;45.28;6.77;100.42;62.63;0.0;0.0
2023-05-31;0.0;0.17;0.0;41.17;3.62;0.0;0.0;0.0;5.5;7.25;0.0;1.0;0.0;46.42;0.97;1.32;0.0;0.0;19.62;14.53;7.18;0.0;0.0;14.75;0.17;0.0;27.2;0.0;3.12;0.0;0.0;0.0;0.07;0.0;17.57;0.0;93.37;14.27;0.0;0.0
2023-06-01;0.0;4.15;0.22;9.4;5.05;0.0;0.0;0.43;3.23;0.03;0.0;2.72;0.0;109.77;0.97;0.0;0.0;0.0;5.62;8.0;2.98;0.0;3.28;43.12;0.15;0.0;3.12;1.47;0.53;0.0;0.0;0.0;0.0;0.0;6.4;0.0;27.43;25.57;2.45;0.0
2023-06-02;1.13;0.13;0.0;8.53;1.7;0.0;0.0;10.4;2.12;0.0;0.0;0.0;0.0;40.05;0.0;0.0;0.0;0.0;18.52;7.48;9.2;0.0;0.0;0.0;0.03;0.0;8.67;3.83;0.88;0.0;0.0;0.0;0.73;0.53;12.23;4.6;44.67;14.0;7.87;0.0
2023-06-03;0.0;4.8;0.0;6.68;0.0;0.0;0.0;2.73;0.92;0.05;0.0;5.53;0.0;46.7;0.0;0.0;0.0;0.0;0.0;6.58;1.03;0.0;0.0;1.68;0.07;55.45;1.03;0.0;0.0;0.0;0.0;0.0;0.0;0.03;14.13;2.1;98.13;131.25;3.18;0.0
2023-06-04;0.0;6.4;0.0;4.67;1.15;0.0;0.0;0.0;1.17;0.12;0.0;0.13;0.0;61.68;0.0;1.17;0.0;0.0;0.0;9.72;0.93;0.0;0.0;0.0;0.03;168.5;0.0;0.0;0.47;0.0;0.0;0.0;3.83;0.0;1.27;0.0;77.68;29.25;63.98;0.0
2023-06-05;0.0;2.15;0.0;1.83;1.12;0.0;0.0;5.77;7.03;0.0;0.0;0.0;0.0;53.3;0.02;0.0;0.0;1.0;0.0;9.62;1.85;0.0;0.0;1.15;1.08;27.77;0.88;0.0;0.0;0.0;0.0;0.0;3.35;0.0;0.0;4.58;88.18;11.08;8.62;0.0
2023-06-06;0.0;5.42;0.0;12.05;0.4;0.0;0.0;7.32;6.27;0.07;0.0;2.1;0.0;55.17;0.02;0.0;0.0;3.2;0.0;12.72;1.88;0.0;0.48;0.0;0.03;86.72;0.75;11.07;3.12;0.0;0.0;0.0;0.55;0.0;3.55;0.0;78.63;50.1;10.55;0.0
2023-06-07;11.63;4.3;0.0;16.23;3.77;0.0;0.0;0.0;1.63;0.47;0.0;0.22;0.0;31.93;0.0;0.0;0.0;0.0;0.0;13.75;0.6;0.0;0.0;3.12;0.0;93.57;0.0;0.0;0.57;0.0;0.0;0.0;0.0;0.0;4.53;0.0;44.98;13.15;5.0;0.0
2023-06-08;0.0;1.85;1.03;7.5;1.25;0.0;0.0;1.35;2.42;0.2;0.0;0.03;0.0;35.85;0.02;0.0;0.0;0.0;0.0;11.8;0.0;0.0;0.0;0.1;0.03;40.62;0.0;0.0;0.32;0.0;0.0;0.0;1.88;0.0;7.9;0.0;53.98;0.0;5.43;0.0
2023-06-09;0.0;0.1;0.0;4.0;2.23;0.0;0.0;17.9;0.72;0.72;0.0;0.4;0.0;121.92;0.73;8.18;0.0;0.0;0.0;19.22;3.65;0.0;0.0;3.45;0.03;86.18;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.97;8.75;3.27;114.32;16.77;13.42;0.0
2023-06-10;0.0;0.0;0.0;6.47;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.88;0.0;116.18;0.0;0.68;0.0;0.0;0.0;10.08;0.9;0.0;0.0;0.0;0.0;106.05;0.0;0.0;0.95;0.0;0.0;0.0;0.02;0.0;5.47;0.5;51.92;42.72;25.67;0.0
2023-06-11;0.0;0.08;0.0;16.78;1.57;0.0;0.0;0.1;0.0;0.07;0.0;0.25;0.0;0.0;0.98;0.0;0.0;0.0;0.0;8.85;20.22;0.0;0.0;0.38;0.15;132.22;0.0;0.0;0.97;0.0;0.0;0.0;0.78;0.0;0.47;0.0;78.07;36.13;20.65;0.0
2023-06-12;0.0;0.93;0.0;27.52;0.0;0.0;0.0;0.98;0.98;0.02;0.0;0.82;0.0;34.03;0.0;0.0;0.0;1.8;0.0;10.48;5.13;0.0;0.0;0.03;0.32;102.67;0.08;0.0;3.72;0.0;0.0;0.0;0.97;0.0;1.48;12.23;45.5;15.6;11.38;0.0
2023-06-13;0.3;0.5;0.0;9.7;0.03;0.0;0.0;0.0;1.58;0.08;0.0;0.0;0.0;107.57;0.83;0.0;0.0;7.65;0.0;10.57;3.28;0.0;0.0;21.52;4.73;79.05;0.0;0.0;0.02;0.0;0.0;0.0;18.5;0.0;3.82;0.0;89.7;10.82;15.55;0.0
2023-06-14;0.0;0.17;0.0;9.97;2.37;0.0;0.0;0.0;1.2;0.0;0.0;0.07;0.0;271.55;0.53;0.0;0.0;0.93;0.72;17.27;7.92;0.0;0.0;0.42;0.75;49.97;0.0;0.0;0.0;0.0;0.0;0.0;1.07;0.0;1.9;0.0;71.87;71.27;0.0;0.0
2023-06-15;0.0;18.38;0.0;3.77;8.1;0.0;0.0;0.0;0.0;1.45;0.0;0.0;0.0;98.27;0.0;0.95;0.0;0.0;0.0;12.35;0.0;0.0;0.0;2.0;1.15;8.07;0.0;0.0;1.1;0.0;0.0;0.0;3.37;0.0;1.97;2.55;111.27;18.13;22.92;0.0
2023-06-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.93;0.07;0.0;0.0;0.0;25.15;0.0;3.77;0.0;0.0;0.0;9.65;1.28;0.0;0.0;0.57;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65;4.35;51.28;0.0;6.33;0.0
2023-06-17;0.0;0.0;0.0;2.65;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.07;0.0;66.45;0.0;1.92;0.0;0.0;0.0;10.03;0.65;0.0;0.0;3.7;0.02;69.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;47.25;0.0;10.33;0.0
2023-06-18;0.0;0.0;0.0;9.63;0.0;0.0;0.0;0.0;0.0;0.18;0.0;0.15;0.0;115.9;0.0;2.67;0.0;0.0;0.0;15.13;0.98;0.0;0.0;8.42;7.38;98.72;0.0;0.0;0.0;0.0;0.0;0.0;0.72;1.27;1.03;0.0;80.52;0.45;0.0;0.0
2023-06-19;0.0;0.0;0.75;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.28;0.0;178.6;0.0;5.98;0.0;1.13;0.0;7.72;0.62;0.0;0.0;0.0;0.0;79.05;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;1.48;66.7;0.0;21.87;0.0
2023-06-20;0.0;0.0;0.0;15.12;0.0;0.0;0.0;4.03;0.42;0.17;0.0;0.27;0.0;85.43;0.67;2.75;0.0;0.97;0.0;7.05;0.73;0.0;0.0;2.58;0.87;112.98;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;1.48;0.0;69.98;0.0;78.17;0.0
2023-06-21;0.0;0.6;0.73;2.53;0.95;0.0;0.0;2.53;0.83;0.18;0.0;0.18;0.0;81.32;1.9;0.0;0.0;0.0;0.0;10.63;4.72;0.0;0.0;0.0;0.08;102.53;0.0;0.0;0.0;0.0;0.0;0.0;1.23;0.0;0.97;4.33;72.45;28.6;8.7;0.0
2023-06-22;0.0;0.28;0.0;4.2;0.37;0.0;0.0;0.03;0.0;0.05;0.0;0.0;0.0;122.72;0.0;0.0;0.0;0.0;0.0;6.67;0.82;0.0;0.0;0.0;0.02;20.03;0.0;0.0;0.47;0.0;0.0;0.0;1.25;0.0;0.58;1.43;29.52;25.27;0.82;0.0
2023-06-23;0.0;0.0;0.0;3.97;0.65;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;56.87;2.08;0.0;0.0;1.82;0.0;9.73;3.88;0.0;0.0;0.53;1.3;2.47;1.25;0.0;0.85;0.0;0.0;0.0;0.73;0.0;0.53;0.0;84.15;107.15;29.37;0.0
2023-06-24;0.0;0.0;0.0;13.22;27.93;0.0;0.0;0.0;2.22;0.07;0.0;5.95;0.0;65.37;0.93;0.0;0.0;0.0;0.0;13.9;0.62;0.0;0.0;11.68;0.52;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.58;45.02;67.98;26.47;0.0
